title,mal_id,type,chapters,volumes,status,genres,score,rank,author,serializations 
Higashi no Kurume to Tonari no Meguru,94182,Manga,26,,Finished,"['Romance', 'Slice of Life']",6.73,10720,"['Abiko, Yuu']",ComicWalker
Hiiragi-san Chi no Kyuuketsu Jijou,121902,One-shot,1,,Finished,['Supernatural'],6.64,11809,"['Yoshikawa, Miki']",Shounen Magazine (Weekly)
Hinata to Mikasa,137641,Manga,12,1,Finished,['Comedy'],,34822,"['Fujita, Nagisa']",Manga Life STORIA Dash
Hiyo-chan Koi wo Suru?,130917,Manga,6,1,Finished,"['Boys Love', 'Erotica']",6.97,,"['Sakura, Rico']",drap
Ike! Danshi Koukou Engekibu,35757,Manga,5,1,Finished,['Comedy'],6.47,13297,"['Hanazawa, Chika']",Gangan Online
"Ishi ni Usubeni, Tetsu ni Hoshi",129600,One-shot,1,,Finished,"['Action', 'Comedy', 'Fantasy']",7.23,4842,"['Endou, Tatsuya']",Jump SQ.Crown
Ishikoro Satsui,98788,One-shot,1,,Finished,['Girls Love'],,21388,"['Yajika, Chinami']","Hirari,"
Kare Kano Hajimemashita,55369,One-shot,1,,Finished,['Romance'],6.53,12839,"['Momoi, Sumire']",Sho-Comi
Katakoi Kazoku,103906,Manga,6,1,Finished,"['Boys Love', 'Drama', 'Erotica']",6.36,,['Chishanomi'],Qpa
Katakoi Opera,98101,Manga,6,1,Finished,"['Boys Love', 'Erotica']",6.88,,"['Katsura, Komachi']",Canna
Kimi ga Terasu Koi no Hikari,50465,One-shot,1,,Finished,"['Boys Love', 'Romance']",7.29,4301,"['Takayama, Haruna']",RuTiLe Sweet
Kimi shika Iranai,1742,Manga,10,2,Finished,['Romance'],6.84,9483,"['Yoshizumi, Wataru']",Ribon Magazine
Kimi to Pico-Pico,128432,One-shot,1,,Finished,"['Comedy', 'Romance']",6.92,8571,['Yuzuchiri'],Magazine pocket
Kimi wa Hiniku na Kirakira Hoshi,120004,Manga,6,1,Finished,"['Boys Love', 'Erotica']",6.93,,"['Sakura, Rico']",Cab
Kiseki no Shounen,44013,Manga,28,3,Finished,['Supernatural'],6.32,14217,"['Noujou, Junichi']",Shounen Magazine (Weekly)
"Koitsu, Ore no Koto Suki nano ka?!",113629,Manga,25,2,Finished,"['Comedy', 'Romance']",6.38,13871,"['Momose, Arata']",Magazine pocket
Kono Shima ni wa Midara de Jaaku na Mono ga Sumu,77993,Manga,50,9,Finished,"['Drama', 'Sci-Fi', 'Ecchi']",6.18,14756,"['Hara, Tsumoi']",Dengeki Daioh
Konohana Link,9077,Manga,9,,Finished,"['Girls Love', 'Erotica']",6.64,,"['Kurogane, Kenn']",Comic Yuri Hime S
Kore wa Kitto Yume no Naka no Kiss,111249,Manga,6,1,Finished,"['Boys Love', 'Erotica']",6.92,,['Kazao'],Reijin Uno!
Kozure Ookami,13686,Manga,6,1,Finished,"['Boys Love', 'Erotica']",6.82,,"['Inoue, Satou']",Reijin
Kuroha to Nijisuke: Kuroki Majo no Divertimento,123027,Manga,23,4,Finished,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",7.43,3041,"['Narita, Ryohgo', 'Shiraume, Nazuna']",Magazine pocket
Kusakanmuri ni Bakeru to Kaite,118705,Manga,7,1,Finished,"['Boys Love', 'Slice of Life', 'Erotica']",,,"['Tsurusawa, Tsutako']",Qpa
Kusattemo Ani.,127930,Manga,9,1,Finished,"['Comedy', 'Slice of Life']",6.85,9372,"['Oyamada, Mimu']",MAGCOMI
Life Game,122932,Manga,28,4,Finished,['Horror'],5.71,15375,"['Takuse, Nade', 'uta']",Manga Box
Long Night Sweet Porno,133100,Manga,6,1,Finished,"['Boys Love', 'Drama', 'Erotica']",6.95,,"['Nobana, Saori']",GUSH
Mado kara Madoka-chan,105436,Manga,75,5,Finished,"['Comedy', 'Slice of Life']",7.32,3933,"['Fukuda, Yasuhiro']",Morning
Madoka no Himitsu,120271,Manga,7,1,Finished,"['Comedy', 'Drama', 'Slice of Life']",7.36,3636,"['Kingyobachi, Deme']",Manga Jam
Mekakushi no Kuni,907,Manga,48,9,Finished,"['Drama', 'Romance', 'Supernatural']",7.99,704,"['Tsukuba, Sakura']",LaLa
Merry Bad End,68937,Manga,8,1,Finished,['Romance'],6.55,12647,"['Sakai, Mayu']",Ribon Special
Misa-chan,116623,One-shot,1,,Finished,['Horror'],6.21,14667,"['Miura, Miu']",Young Magazine (Weekly)
Mukashi no Hanashi,77375,One-shot,1,,Finished,['Romance'],5.98,15135,"['Satou, Shinobu']",Comic Zenon
Nichijou Sahanji no Musuko,92740,One-shot,1,,Finished,['Slice of Life'],,19538,"['Nishizawa, Tomoko']",Garo
Niizuma-kun to Arao-kun,118704,Manga,6,1,Finished,"['Boys Love', 'Erotica']",6.97,,"['Tsurusawa, Tsutako']",Qpa
Now Playing,87845,Manga,32,4,Finished,[],7.11,6185,['Hifumi'],Gangan Online
Nyanko Days,101613,Manga,64,5,Finished,"['Comedy', 'Slice of Life']",7.04,7155,['Tarabagani'],Comic Cune
Ghost Only: Yuurei Senyou Restaurant,607,Manga,12,2,Finished,"['Comedy', 'Fantasy', 'Romance', 'Supernatural']",7.38,3441,"['Shin, Yui']",Melody
Tokage Ouji,609,Manga,11,2,Finished,"['Comedy', 'Fantasy', 'Romance']",7.39,3333,"['Asuka, Izumi']",LaLa
Urakata!!,79891,Manga,40,7,Finished,"['Comedy', 'Romance']",7.3,4149,"['Hatori, Bisco']",LaLa
Ageku no Hate no Kanon,100222,Manga,31,5,Finished,"['Romance', 'Sci-Fi']",6.49,13132,"['Yoneshiro, Kyo']",Gekkan! Spirits
Akuyaku Ouji wa Koi ga Dekinai,111261,Manga,13,2,Finished,"['Comedy', 'Romance']",6.45,13448,"['Yoneda, Kazusa']",Comic REX
Anata no Danna Uwaki shitemasu yo,105914,Manga,22,3,Finished,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']",6.07,14996,"['Seijuu, Natsumegu']",Dengeki Daioh
Argate Online,108164,Manga,,,Publishing,"['Action', 'Adventure', 'Fantasy']",6.41,13714,"['Rei', 'Touno, Tsumugu']",AlphaPolis Web Manga
Black Tiger,101828,Manga,,,Publishing,['Action'],,22413,"['Akimoto, Osamu']",Grand Jump
Boku no Seito wa Otona Gal,137005,Manga,,,Publishing,"['Comedy', 'Romance', 'Ecchi']",,34735,"['Ikoma, You']",Manga Cross
Choukadou Girls,115361,Manga,,,Publishing,"['Comedy', 'Slice of Life', 'Supernatural']",,31172,['ÖYSTER'],Monthly Action
Daidokoro no Dragon,113525,Manga,,,Publishing,"['Slice of Life', 'Supernatural']",6.97,8032,"['Miyoshi, Furumachi', 'Shimada, Riri']",Gene pixiv
Demon Tune,111216,Manga,16,4,Finished,"['Action', 'Fantasy']",6.82,9754,"['Kodama, Yuuki']",Jump SQ.
Dioti Manual: Kamisama-tachi no Renai Daikou,105150,Manga,24,3,Finished,"['Comedy', 'Romance']",6.59,12285,"['Yasu', 'Cool-kyou Shinja']",Comic REX
Dorei Yuugi,107298,Manga,65,11,Finished,['Suspense'],6.23,14601,"['Kimura, Takashi', 'Yamai, Nanami']",Shounen Jump+
Doukyuusei no Macho-kun,71353,Manga,13,2,Finished,"['Action', 'Comedy', 'Romance']",6.12,14901,"['Kobori, Makoto']",Magazine Special
Dragon Recipe,83759,Manhwa,15,2,Finished,"['Action', 'Adventure', 'Comedy', 'Fantasy']",6.25,14517,"['Eldo', 'Yeop']",Naver Webtoon
Enami-kun wa Ikiru no ga Tsurai,112633,Manga,26,4,Finished,"['Comedy', 'Romance', 'Slice of Life']",6.5,13066,"['Fujita, Ato']",Manga Time Kirara Forward
Fate/Grand Order: Epic of Remnant - Ashu Tokuiten III/Ashu Heikou Sekai - Shizan Ketsuga Butai Shimousa no Kuni - Eirei Kengou Nanaban Shoubu,117241,Manga,,,Publishing,"['Action', 'Fantasy', 'Supernatural']",7.69,1551,"['Wataru, Rei']",Magazine pocket
Fenrir-neesan to Boku,112264,Manga,12,3,Finished,['Supernatural'],6.36,14027,"['Azaki, Momoko']",Bessatsu Shounen Champion
Free Life: Isekai Nandemoya Funtouki,111144,Manga,31,5,Finished,"['Comedy', 'Fantasy', 'Slice of Life']",6.47,13305,"['Mori, Airi', 'Kigatsukeba Kedama']",Shounen Ace
Gal Kishi Angelica,114662,Manga,19,3,Finished,"['Adventure', 'Fantasy', 'Ecchi']",,31047,"['Toriaina', 'Nagy']",Web Comic Gamma Plus
Goshujinsama to Yuku Isekai Survival! The Comic,129229,Manga,,,Publishing,"['Adventure', 'Fantasy']",6.59,12192,"['SASAYUKi', 'Ryuto']",Comic Ride
Gravity Daze 2: Juuryoku-teki Memai Tsuisoutan,108182,Manga,12,2,Finished,"['Action', 'Fantasy', 'Sci-Fi']",,24618,['Kutsugaeru'],Comic Alive
Hataraku Kesshouban-chan,122148,Manga,,,Publishing,['Comedy'],6.83,9622,"['Yasu', 'Kakihara, Yuuko']",Shounen Sirius
Henkyou no Roukishi Bard Loen,105921,Manga,,,Publishing,"['Action', 'Adventure', 'Fantasy']",7.57,2175,"['Kikuishi, Morio', 'Shienbis']",Young Magazine the 3rd
Ingoku Danchi,137511,Manga,,,Publishing,"['Comedy', 'Supernatural', 'Ecchi']",6.07,14986,"['Jouyama, Yui', 'Sakusei, Kenkyuujyo']",Dra-Dra Sharp#
Isekai Death Game ni Tensou sarete Tsurai,111943,Manga,18,3,Finished,"['Comedy', 'Fantasy']",6.6,12111,"['Mizu, Asato']",Comic Flapper
Isekai Elf no Dorei-chan,112062,Manga,141,4,Finished,"['Comedy', 'Fantasy', 'Ecchi']",5.73,15360,"['Yaya, Hinata', 'Kankitsu, Yusura']",Suiyoubi wa Mattari Dash X Comic
Isekai no Toilet de Dai wo Suru.,111602,Manga,56,3,Finished,"['Comedy', 'Fantasy']",5.88,15237,"['Terada, Tsugeo']",Young Champion Retsu
Jaku-Chara Tomozaki-kun Comic,111587,Manga,30,6,Finished,"['Drama', 'Romance']",6.82,9806,"['Chida, Eight', 'Yaku, Yuuki']",Gangan Joker
"JK, Shachiku wo Kau",120374,Manga,37,3,Finished,"['Comedy', 'Romance']",6.49,13141,"['Taguchi, Kenji']",Sunday Webry
Kabe ni Mary.com,98035,Manga,14,2,Finished,"['Comedy', 'Supernatural']",6.29,14360,['Kobashiko'],Gangan Online
Kaijuu no Tokage,118866,Manga,29,3,Finished,"['Comedy', 'Slice of Life', 'Supernatural']",6.77,10270,"['Fukuchi, Kamio']",Bessatsu Shounen Champion
Karin-chan wa Misetagari,115342,Manga,,,Publishing,"['Comedy', 'Ecchi']",,31165,"['Moriki, Takeshi']",Comic Cune
Kono Sekai ga Game da to Ore dake ga Shitteiru,83571,Manga,,,Publishing,"['Action', 'Comedy', 'Fantasy']",6.63,11887,"['Ichizen', 'Usbar']",ComicWalker
Kono Subarashii Sekai ni Shukufuku wo! Spin-off: Kono Kamen no Akuma ni Soudan wo!,97200,Light Novel,7,1,Finished,"['Comedy', 'Fantasy']",8,695,"['Mishima, Kurone', 'Akatsuki, Natsume']",The Sneaker Web
Kouya ni Kemono Doukokusu,12192,Manga,93,15,Finished,"['Action', 'Horror', 'Sci-Fi', 'Supernatural']",6.81,9854,"['Yumemakura, Baku', 'Itoh, Sei']",Magazine-Z
Kyou mo Kurosaki-san no Turn!,141877,Manga,43,3,Finished,['Comedy'],,28938,['Ayuka'],Dra-Dra Sharp#
Lord El-Melloi II-sei no Jikenbo,107551,Manga,,,Publishing,"['Fantasy', 'Mystery', 'Supernatural']",7.38,3399,"['Saiki, Keita', 'Sanda, Makoto']",Young Ace
Lycanthrope Bouken Hoken,102689,Manga,,,Publishing,"['Adventure', 'Comedy', 'Fantasy']",6.58,12355,"['Nishi, Yoshiyuki']",Young Jump
Majo no Complex,73159,One-shot,1,,Finished,"['Comedy', 'Fantasy']",6.91,8677,['uku'],Young Ace
Majo no Geboku to Maou no Tsuno,82281,Manga,94,16,Finished,"['Comedy', 'Fantasy']",7.38,3395,['Mochi'],Shounen Gangan
Majo wa Mioji kara,112039,Manga,49,7,Finished,"['Comedy', 'Fantasy', 'Romance']",6.47,13282,"['Harada, Shigemitsu', 'Matsumoto, Kyuujo']",Young Animal
Maya-san no Yofukashi,111062,Manga,39,3,Finished,"['Comedy', 'Slice of Life']",7.05,6965,"['Hotani, Shin']",Web Comic Zenyon
Minimum,21809,Manga,58,7,Finished,"['Sci-Fi', 'Ecchi']",6.48,13258,"['Miyazaki, Maya']",Young Magazine (Monthly)
Monster Musume no Oishasan,112993,Manga,,,Publishing,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']",6.87,9162,"['Yoshino, Origuchi', 'Kanemaki, Tomasu']",Comic Ryu Web
Mujintou de Elf to Kyoudou Seikatsu @comic,120122,Manga,,,Publishing,[],6.28,14384,"['Chiwa, Kotarou', 'Wanta']",Comic Corona
Naraku no Adu,94701,Manga,,,Publishing,"['Action', 'Drama', 'Fantasy']",6.97,8019,"['Yamamoto, Shin']",Famitsu Comic Clear
Neko Ane.,49499,Manga,37,6,Finished,"['Comedy', 'Slice of Life']",7.2,5155,"['Nara, Ippei']",Bessatsu Shounen Magazine
Nihon e Youkoso Elf-san.,119084,Manga,,,Publishing,['Comedy'],7.37,3561,"['Makishima, Suzuki', 'Aono, Sumio']",Comic Fire
Nobunaga wo Koroshita Otoko: Honnouji no Hen 431-nenme no Shinjitsu,107260,Manga,,,Publishing,"['Action', 'Drama']",,24345,"['Toudou, Yutaka', 'Akechi, Kenzaburou']",Bessatsu Young Champion
Nonbiri VRMMO-ki,98293,Manga,,,Publishing,['Fantasy'],6.69,11244,"['Yamadori, Ofuu', 'Maguro Neko@Kaine']",AlphaPolis Web Manga
Osananajimi to wa Love Comedy ni Naranai,145320,Manga,,,Publishing,"['Comedy', 'Romance']",,31206,"['Misu, Shinya']",Magazine pocket
Plinivs,86649,Manga,,,Publishing,[],,39394,"['Tori, Miki', 'Yamazaki, Mari']",Shincho 45
Seishun Buta Yarou wa Logical Witch no Yume wo Minai,133988,Manga,,,Publishing,"['Comedy', 'Romance']",7.56,2202,"['Kamoshida, Hajime', 'Akina, Tsukako']",ComicWalker
Sekai Saikyou no Kouei: Meikyuukoku no Shinjin Tansakusha,113980,Manga,,,Publishing,"['Action', 'Adventure', 'Fantasy']",6.84,9519,"['Akatsuki, Touwa', 'Rikizou']",ComicWalker
"Sekkaku Cheat wo Moratte Isekai ni Teni shita n dakara, Suki na You ni Ikitemitai the Comic",113152,Manga,,,Publishing,"['Fantasy', 'Ecchi']",6.12,14884,"['Butcha-U', 'Munmun']",Comic Ride
Shinozaki-kun no Maintenance Jijou,111358,Manga,,,Publishing,"['Comedy', 'Fantasy']",,30356,"['Burio, Michiru']",pixiv Sylph
Shirokuma Tensei: Mori no Shugoshin ni Natta zo Densetsu,109770,Manga,,,Publishing,"['Action', 'Comedy', 'Fantasy']",6.49,13197,"['Kusano, Houki', 'Mishima, Chihiro']",ComicWalker
Shougakusei ga Mama demo Ii desu ka?,108022,Manga,,,Publishing,['Comedy'],7.06,6896,"['Ditama, Bow']",Shounen Sirius
"Shounen, Chotto Sabotteko?",119363,Manga,39,4,Finished,['Comedy'],7.24,4754,"['Akagi, Asahito']",Comic Days
Slime Life,110137,Manga,312,11,Finished,"['Comedy', 'Fantasy', 'Slice of Life']",6.92,8604,['Megasawara'],Shounen Jump+
Stalkers,113825,Manga,24,3,Finished,"['Comedy', 'Romance']",6.39,13859,"['Hanatsuka, Shiori']","Comic Dengeki Daioh ""g"""
Taihai no Hanauri,111024,Manga,,1,Finished,"['Sci-Fi', 'Slice of Life']",6.73,10754,"['Usami, Miki']",twi4
Tenohira Kaitaku Mura de Isekai Kenkokuki: Fueteku Yome-tachi to Nonbiri Mujintou Life,117271,Manga,,,Publishing,['Fantasy'],6.77,10277,"['Hoshizaki, Kon', 'Yatsutaga, Nakuto']",ComicWalker
Kimi no Yokogao shika Mirenai,128512,Manga,14,2,Finished,"['Comedy', 'Romance']",7.17,5454,"['Touya, Tsugumi']",Comic Gene
"Sayonara, Hero.",50429,Manga,5,1,Finished,['Drama'],7.38,3422,"['Koizumi, Ren']",Sho-Comi
"Ashita, Naisho no Kiss Shiyou",114263,Manga,12,3,Finished,['Romance'],6.67,11415,"['Sugata, Uri']",Dessert
"Boku wa Nandodemo, Kimi ni Hajimete no Koi wo Suru.",107154,Manga,13,2,Finished,"['Drama', 'Romance', 'Slice of Life']",7.03,7262,"['Nishizaki, Riichi', 'Okita, En']",Gangan Online
Dokuzetsu Shoujo wa Amanojaku: Kabegoshi nara Sunao ni Suki tte Ierumon!,134676,Manga,,,Publishing,"['Comedy', 'Romance']",,34389,"['Uemura, Natsuki', 'Abi']",Comic Fire
Game Yaru kara 100-en Kashite!,107706,Manga,26,3,Finished,"['Comedy', 'Romance', 'Slice of Life']",6.85,9475,"['Nakano', 'Zawa']",Young Ace UP
I Love You Baby,66193,Manga,28,4,Finished,"['Drama', 'Romance']",7.48,2687,"['Komori, Mikko']",Margaret
Isekai Yurutto Survival Seikatsu: Gakkou no Mina to Isekai no Mujintou ni Teni shita kedo Ore dake Rakushou desu,130707,Manga,,,Publishing,"['Comedy', 'Ecchi']",6.79,10105,"['Nishio, Youichi', 'Ayano']",Dragon Age
Kakao 79%,110882,Manga,,,Publishing,"['Comedy', 'Romance']",7.47,2761,"['Aoi, Umi']",comico
Kanpeki na Kanojo,21635,Manga,36,6,Finished,"['Comedy', 'Romance']",6.72,10895,"['Akizuki, Wataru']",Web Comic High!
"Kimi wa Maru de, Ano Hana no You de.",40537,Manga,3,1,Finished,['Romance'],6.62,11970,"['Gotou, Misaki']",Sho-Comi
Love Calendar,43759,Manga,12,2,Finished,['Romance'],7.03,7209,"['Minase, Mayu', 'DECO*27']",Big Gangan
Maou-sama no Yuusha Toubatsuki,17544,Manga,3,1,Finished,[],6.68,11351,['CHuN'],Gangan Wing
Maria x Maria,120763,Manga,41,7,Finished,"['Comedy', 'Romance', 'Ecchi']",,32102,"['Kawakata, Kaoru']",Magazine Special
Moriguchi Orito no Teiougaku,10348,Manga,14,2,Finished,"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",6.75,10511,"['Okayu, Masaki', 'Sanada, Rin']",Dengeki Daioh
Ooyankee!!: Yankee Ooyasan to Boku no Apartment-gurashi,131461,Manga,22,2,Finished,"['Comedy', 'Slice of Life']",6.6,12121,"['Aoi, Hinata']",Sunday Webry
Sae-ism,88645,Manga,,,Publishing,['Drama'],6.32,14227,"['Uchimizu, Tooru']",Champion Cross
Sensei ni wa Mada Iwanai,127465,Manga,6,1,Finished,['Girls Love'],6.65,11672,"['Misaki, Tenmu']",Gangan Online
"Sensei, Kongetsu Dou desu ka",137410,Manga,,,Publishing,"['Romance', 'Slice of Life']",,34780,"['Takaesu, Yaya']",Harta
SS Sisters,41443,Manga,31,5,Finished,"['Comedy', 'Romance', 'Ecchi']",6.25,14526,"['Sano, Takashi']",Young King OURs GH
Takane no Hana wa Midaresaki,118702,Manga,,,Publishing,['Ecchi'],6.78,10226,"['Itou, Ei']",Young Champion Retsu
Toaru Tenin to Kyaku no Hanashi,127067,Manga,43,4,Finished,"['Comedy', 'Romance']",6.71,10944,['Sachiko'],Gangan Online
Usami-san wa Kamawaretai!,120078,Manga,65,4,Finished,"['Comedy', 'Slice of Life']",6.66,11499,"['Hibaru, Shunsuke']",Dra-Dra Sharp#
Yuizaki-san wa Nageru!,100165,Manga,65,5,Finished,"['Comedy', 'Sports']",6.32,14232,"['Kagami, Yuuma']",Young Jump
Yuujin Character no Ore ga Motemakuru Wake Nai Darou?,136203,Manga,,,Publishing,"['Comedy', 'Romance']",6.74,10631,"['Sekaiichi', 'Harumare']",Manga 4-koma Palette
Zettai ni Tokimeite wa Ikenai!,111061,Manga,37,9,Finished,"['Comedy', 'Romance']",7.25,4688,"['Tsukishima, Haru']",Dessert
Ane Kyun!,74673,Manga,10,1,Finished,['Hentai'],7.14,,"[""Yuzuki N'""]",Comic Tenma
Dakishimenasai!,53887,Manga,12,1,Finished,['Hentai'],7.07,,"['Aoki, Kanji']",Manga Bangaichi
Fukigen na Kanojo,137332,One-shot,1,,Finished,['Hentai'],,,"['Kurihara, Kenshirou']",Comic ExE
Ikinari! Harem Life,58851,Manga,6,1,Finished,['Hentai'],7.37,,"['Tachibana, Omina']",Buster Comic
Imouto no Iiwake,96253,One-shot,1,,Finished,['Hentai'],6.81,,"['Aoki, Kanji']",Comic Anthurium
Ishi ni Makurashi Nagare ni Susugu,140508,One-shot,1,,Finished,['Hentai'],,,['Fujimaru'],Comic Kairaku-ten
Let's Ibunka Communication!,136865,One-shot,1,,Finished,['Hentai'],,,['Torichamaru'],Comic Anthurium
Shishunki no Obenkyou,127121,Manga,8,1,Finished,['Hentai'],7.38,,['Meganei'],Comic Shingeki
Steins;Gate: Boukan no Rebellion,20699,Manga,18,3,Finished,['Sci-Fi'],7.55,2254,"['Nitroplus', 'Mizuta, Kenji']",Comic Blade
Suteneko Kanojo,136933,One-shot,1,,Finished,['Hentai'],7.26,,['Danimaru'],Comic Anthurium
Teisou Kannen Zero,78419,Manga,16,1,Finished,['Hentai'],7.3,,"['Mizuryu, Kei']",Comic Megastore Alpha
Gochuumon wa Usagi desu ka?,49835,Manga,,,Publishing,"['Comedy', 'Slice of Life']",8.29,292,['Koi'],Manga Time Kirara MAX
Akarui Kazoku Seikatsu,135715,Manga,5,,Finished,['Hentai'],7.06,,"['Nishizawa, Mizuki']",Weekly Kairaku-ten
Sanoba Witch,89967,Manga,6,1,Finished,"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",,18765,"['Yuzusoft', 'Kiduki, Erika']",Comic Alive
Hot Gimmick,647,Manga,54,12,Finished,"['Comedy', 'Drama', 'Romance']",6.77,10309,"['Aihara, Miki']",Betsucomi
Hyakujitsu no Bara,2745,Manga,,,Publishing,"['Boys Love', 'Drama', 'Erotica']",8.01,,"['Inariya, Fusanosuke']",Comic Aqua
Agetai Kimochi,10258,Manga,8,1,Finished,"['Boys Love', 'Erotica']",6.27,,"['Yoshihara, Yuuka']",Comic Aqua
Ai no Fukasa wa Hizakurai,80297,Manga,8,1,Finished,"['Boys Love', 'Romance']",,38430,"['Yorita, Saemi']",Hanaoto
Bamford Koushakuke no Shitsuji,45741,Manga,6,1,Finished,"['Boys Love', 'Erotica']",6.92,,"['Ike, Reibun']",Be x Boy GOLD
Kimi Note,19549,Manga,7,1,Finished,"['Boys Love', 'Drama', 'Romance', 'Erotica']",7.58,,['Junko'],GUSH
Sensitive Pornograph,1507,Manga,6,1,Finished,"['Boys Love', 'Drama', 'Romance', 'Erotica']",7.21,,"['Gokurakuin, Sakurako']",June Comics Piace Series
Udagawachou de Mattete yo.,44055,Manga,6,1,Finished,"['Boys Love', 'Drama', 'Erotica']",7.47,,['Hideyoshico'],onBLUE
Bloody†Mary,67169,Manga,40,10,Finished,"['Boys Love', 'Horror', 'Supernatural']",7.68,1602,"['Samamiya, Akaza']",Asuka (Monthly)
God Seeker,19195,Manga,9,2,Finished,"['Action', 'Fantasy']",6.89,8875,"['Tsutsumi, Riichirou']",Dengeki Daioh Genesis
Aura: Maryuuin Kouga Saigo no Tatakai,45843,Manga,14,4,Finished,"['Comedy', 'Romance', 'Supernatural']",,28381,"['Hoshino, Koichiro', 'Tanaka, Romeo']",Shounen Sunday Super
RG Veda,500,Manga,16,10,Finished,"['Adventure', 'Drama', 'Fantasy']",7.72,1434,['CLAMP'],Wings
Roji Meikyuu no Rozi,132898,Manga,,3,Finished,['Fantasy'],,27640,"['Tootsuki, Shiya']",Comic Garden
By Hero,4994,One-shot,1,,Finished,['Romance'],7.5,2546,"['Sakura, Amyuu']",Ribon Bikkuri
F-Ken,121050,One-shot,1,,Finished,"['Comedy', 'Sports']",5.13,15511,"['Matsui, Yuusei']",Shounen Jump (Weekly)
Girls in the Frame,37617,One-shot,1,,Finished,['Hentai'],7.08,,['Asanagi'],Comic MegaMilk
Hitozuma Life,89665,Manga,10,1,Finished,['Hentai'],6.8,,"['Shinozuka, Yuuji']",Comic Tenma
Ijirare: Fukushuu Saimin,113369,Manga,7,1,Finished,['Hentai'],7.55,,"['Aiue, Oka']",Comic X-Eros
Kyuuketsu Jokyoushi no Kenzoku Seikatsu,75481,Manga,11,1,Finished,"['Supernatural', 'Hentai']",7.3,,['Fei'],Comic Penguin Celeb
Lawless Kid,125446,One-shot,1,,Finished,['Action'],7.02,7310,"['Sano, Yuuto']",Jump SQ.Rise
Mahoutsukai to Koi no Biyaku,32383,One-shot,1,,Finished,"['Drama', 'Fantasy', 'Romance']",7.41,3175,"['Toyota, Yuu']",Shiro LaLa
Mama Naranai Onna-tachi,107702,Manga,7,1,Finished,['Hentai'],7.19,,['Otochichi'],Comic Mugen Tensei
Nageku Shinigami,16715,One-shot,1,,Finished,"['Fantasy', 'Romance']",7.54,2315,"['Miyuki, Mitsubachi']",Hana to Yume
Peace Hame!,28249,Manga,18,2,Finished,['Hentai'],7.5,,['Shiwasu no Okina'],Comic Aun
Sekai no Owari no Pen-friend,142140,One-shot,1,,Finished,"['Adventure', 'Drama']",7.55,2226,"['Matsuura, Kento', 'Iwata, Sekka']",Shounen Jump+
ShindoL no Bunka Jinruigaku,38959,Manga,7,1,Finished,"['Supernatural', 'Hentai']",7.08,,"['Shindo, L']",Comic Mujin
Shirai Kaiu x Demizu Posuka Tenpenshuu,140090,Manga,6,1,Finished,"['Horror', 'Mystery', 'Sci-Fi']",,39904,"['Demizu, Posuka', 'Shirai, Kaiu']",Shounen Jump (Weekly)
Skip! Yamada-kun,71343,One-shot,1,,Finished,[],7,7696,"['Ohba, Tsugumi', 'Robico']",Young Jump
Sky Claw,104611,One-shot,1,,Finished,"['Action', 'Adventure', 'Fantasy']",6.63,11877,"['Shindou, Masaoki']",Jump Cross
Torokase Orgasm,133043,Manga,6,1,Finished,['Hentai'],7.44,,['Orutoro'],Comic Anthurium
Toshi Densetsu Bitch: Joshikai,108146,Manga,9,1,Finished,"['Supernatural', 'Hentai']",7.12,,"['Satsuki, Imonet']",Comic Unreal
Twin Peach,114511,One-shot,1,,Finished,"['Action', 'Fantasy']",,31000,"['Shindou, Masaoki']",Jump Cross
Urooboe Uroboros!,5013,One-shot,1,,Finished,"['Action', 'Romance']",6.65,11611,"['Obata, Takeshi', 'NISIO, ISIN']",Shounen Jump (Weekly)
Watashi no Maou-sama,130837,One-shot,1,,Finished,"['Comedy', 'Fantasy', 'Romance']",6.31,14254,"['Sano, Yuuto']",Gessan
Yuugen to Jorei Gakkyuu,126947,One-shot,1,,Finished,"['Horror', 'Supernatural']",6.48,13240,"['Saeki, Shun', 'Tsukuda, Yuuto']",Shounen Jump (Weekly)
Zipman!!,123078,Manga,17,2,Finished,"['Action', 'Sci-Fi']",5.33,15485,"['Shibata, Yuusaku']",Shounen Jump (Weekly)
Aozora Rubber,97246,Manga,30,2,Finished,['Drama'],,21008,"['Miura, Kouji']",Manga Box
Cast Aoi,39063,Manga,10,1,Finished,['Hentai'],7.01,,"['Sanagi, Torajirou']",Comic Penguin Celeb
Keppeki Danshi! Aoyama-kun,93440,Manga,113,13,Finished,"['Comedy', 'Sports']",7.07,6731,"['Sakamoto, Taku']",Young Jump
King Golf,27587,Manga,,,Publishing,"['Action', 'Award Winning', 'Comedy', 'Sports']",7.65,1761,"['Sasaki, Ken']",Shounen Sunday Super
Kouishou Radio,61191,Manga,,,Publishing,['Horror'],6.77,10318,"['Nakayama, Masaaki']",Nemesis
Limit Break!,38989,Manga,12,1,Finished,['Hentai'],7.07,,['Meme50'],Comic Shitsuraku-ten
Nikuhitsu: Sensei no Fukujuu Lesson,91302,Manga,12,1,Finished,['Hentai'],7.41,,['Meme50'],Comic Shitsuraku-ten
